StudyID,RecordID,Virus,Virus.Order,Virus.Family,Virus.Genus,VirusSpecies,Bat_Name,HostFamily,HostGenus,HostSpecies,Genus_spp,N_Individuals,DetectionMethod,SampleType,N_Sample_Pos,N_Sample_Tested,SubsequentTest,Isolate,Sequence,Notes,FirstAuthor,Title,Year,Sampling_Notes,Year_Sampled,MeanYear,Source,N_spp,N_Bats,N_Killed,Prop_Killed,N_Samples,No_Novel_Viruses,N_Total_Viruses,ViralFamiliesTest,General_Notes,Full_Reference,DetMethCat,SampleCat,KillNum,SampPosNum,PrevPos
DR12,1477,NA,Unassigned,Hepeviridae,Hepevirus,Bat hepeviruses,Greater Sac-winged Bat,Emballonuridae,Saccopteryx,bilineata,Saccopteryx_bilineata,NA,RT-PCR,blood,0,1,0,NA,0,,"Drexler, J",Bats worldwide carry hepatitis E virus-related viruses that form a putative novel genus within the family Hepeviridae.,2012,fecal and blood specimens; mist nets; feces from plastic sheets under roost sites; blood from wing/tail veins; released; 35 animals found dead in Germany and delivered to centers and 37 from study site in Ghana,2002-2011,2006,wild-caught; already dead,85,3869,0,0,3869,5,5,1,"total bats not explicitly stated; assumed to be total sample #; individual bat #s not stated, did not assume different samples came from different bats; total viruses found not explicitly stated - assumed to be total novel viruses described","Drexler, Jan Felix, Annika Seelen, Victor Max Corman, Adriana Fumie Tateno, Veronika Cottontail, Rodrigo Melim Zerbinati, Florian Gloza-Rausch et al. ""Bats worldwide carry hepatitis E virus-related viruses that form a putative novel genus within the family Hepeviridae.""_Journal of virology_86, no. 17 (2012): 9134-9147.",Molecular,Blood,0,0,0
DR12,1478,NA,Unassigned,Hepeviridae,Hepevirus,Bat hepeviruses,Lesser Sac-winged Bat,Emballonuridae,Saccopteryx,leptura,Saccopteryx_leptura,NA,RT-PCR,blood,0,2,0,NA,0,,"Drexler, J",Bats worldwide carry hepatitis E virus-related viruses that form a putative novel genus within the family Hepeviridae.,2012,fecal and blood specimens; mist nets; feces from plastic sheets under roost sites; blood from wing/tail veins; released; 35 animals found dead in Germany and delivered to centers and 37 from study site in Ghana,2002-2011,2006,wild-caught; already dead,85,3869,0,0,3869,5,5,1,"total bats not explicitly stated; assumed to be total sample #; individual bat #s not stated, did not assume different samples came from different bats; total viruses found not explicitly stated - assumed to be total novel viruses described","Drexler, Jan Felix, Annika Seelen, Victor Max Corman, Adriana Fumie Tateno, Veronika Cottontail, Rodrigo Melim Zerbinati, Florian Gloza-Rausch et al. ""Bats worldwide carry hepatitis E virus-related viruses that form a putative novel genus within the family Hepeviridae.""_Journal of virology_86, no. 17 (2012): 9134-9147.",Molecular,Blood,0,0,0
DR12,1479,NA,Unassigned,Hepeviridae,Hepevirus,Bat hepeviruses,Geoffroy's Tailless Bat,Phyllostomidae,Anoura,geoffroyi,Anoura_geoffroyi,NA,RT-PCR,feces,0,99,0,NA,0,,"Drexler, J",Bats worldwide carry hepatitis E virus-related viruses that form a putative novel genus within the family Hepeviridae.,2012,fecal and blood specimens; mist nets; feces from plastic sheets under roost sites; blood from wing/tail veins; released; 35 animals found dead in Germany and delivered to centers and 37 from study site in Ghana,2002-2011,2006,wild-caught; already dead,85,3869,0,0,3869,5,5,1,"total bats not explicitly stated; assumed to be total sample #; individual bat #s not stated, did not assume different samples came from different bats; total viruses found not explicitly stated - assumed to be total novel viruses described","Drexler, Jan Felix, Annika Seelen, Victor Max Corman, Adriana Fumie Tateno, Veronika Cottontail, Rodrigo Melim Zerbinati, Florian Gloza-Rausch et al. ""Bats worldwide carry hepatitis E virus-related viruses that form a putative novel genus within the family Hepeviridae.""_Journal of virology_86, no. 17 (2012): 9134-9147.",Molecular,Feces,0,0,0
DR12,1480,NA,Unassigned,Hepeviridae,Hepevirus,Bat hepeviruses,Jamaican Fruit-eating Bat,Phyllostomidae,Artibeus,jamaicensis,Artibeus_jamaicensis,NA,RT-PCR,feces,0,48,0,NA,0,,"Drexler, J",Bats worldwide carry hepatitis E virus-related viruses that form a putative novel genus within the family Hepeviridae.,2012,fecal and blood specimens; mist nets; feces from plastic sheets under roost sites; blood from wing/tail veins; released; 35 animals found dead in Germany and delivered to centers and 37 from study site in Ghana,2002-2011,2006,wild-caught; already dead,85,3869,0,0,3869,5,5,1,"total bats not explicitly stated; assumed to be total sample #; individual bat #s not stated, did not assume different samples came from different bats; total viruses found not explicitly stated - assumed to be total novel viruses described","Drexler, Jan Felix, Annika Seelen, Victor Max Corman, Adriana Fumie Tateno, Veronika Cottontail, Rodrigo Melim Zerbinati, Florian Gloza-Rausch et al. ""Bats worldwide carry hepatitis E virus-related viruses that form a putative novel genus within the family Hepeviridae.""_Journal of virology_86, no. 17 (2012): 9134-9147.",Molecular,Feces,0,0,0
DR12,1481,NA,Unassigned,Hepeviridae,Hepevirus,Bat hepeviruses,Jamaican Fruit-eating Bat,Phyllostomidae,Artibeus,jamaicensis,Artibeus_jamaicensis,NA,RT-PCR,blood,0,298,0,NA,0,,"Drexler, J",Bats worldwide carry hepatitis E virus-related viruses that form a putative novel genus within the family Hepeviridae.,2012,fecal and blood specimens; mist nets; feces from plastic sheets under roost sites; blood from wing/tail veins; released; 35 animals found dead in Germany and delivered to centers and 37 from study site in Ghana,2002-2011,2006,wild-caught; already dead,85,3869,0,0,3869,5,5,1,"total bats not explicitly stated; assumed to be total sample #; individual bat #s not stated, did not assume different samples came from different bats; total viruses found not explicitly stated - assumed to be total novel viruses described","Drexler, Jan Felix, Annika Seelen, Victor Max Corman, Adriana Fumie Tateno, Veronika Cottontail, Rodrigo Melim Zerbinati, Florian Gloza-Rausch et al. ""Bats worldwide carry hepatitis E virus-related viruses that form a putative novel genus within the family Hepeviridae.""_Journal of virology_86, no. 17 (2012): 9134-9147.",Molecular,Blood,0,0,0
DR12,1482,NA,Unassigned,Hepeviridae,Hepevirus,Bat hepeviruses,Great Fruit-eating Bat,Phyllostomidae,Artibeus,lituratus,Artibeus_lituratus,NA,RT-PCR,feces,0,4,0,NA,0,,"Drexler, J",Bats worldwide carry hepatitis E virus-related viruses that form a putative novel genus within the family Hepeviridae.,2012,fecal and blood specimens; mist nets; feces from plastic sheets under roost sites; blood from wing/tail veins; released; 35 animals found dead in Germany and delivered to centers and 37 from study site in Ghana,2002-2011,2006,wild-caught; already dead,85,3869,0,0,3869,5,5,1,"total bats not explicitly stated; assumed to be total sample #; individual bat #s not stated, did not assume different samples came from different bats; total viruses found not explicitly stated - assumed to be total novel viruses described","Drexler, Jan Felix, Annika Seelen, Victor Max Corman, Adriana Fumie Tateno, Veronika Cottontail, Rodrigo Melim Zerbinati, Florian Gloza-Rausch et al. ""Bats worldwide carry hepatitis E virus-related viruses that form a putative novel genus within the family Hepeviridae.""_Journal of virology_86, no. 17 (2012): 9134-9147.",Molecular,Feces,0,0,0
DR12,1483,NA,Unassigned,Hepeviridae,Hepevirus,Bat hepeviruses,Great Fruit-eating Bat,Phyllostomidae,Artibeus,lituratus,Artibeus_lituratus,NA,RT-PCR,blood,0,22,0,NA,0,,"Drexler, J",Bats worldwide carry hepatitis E virus-related viruses that form a putative novel genus within the family Hepeviridae.,2012,fecal and blood specimens; mist nets; feces from plastic sheets under roost sites; blood from wing/tail veins; released; 35 animals found dead in Germany and delivered to centers and 37 from study site in Ghana,2002-2011,2006,wild-caught; already dead,85,3869,0,0,3869,5,5,1,"total bats not explicitly stated; assumed to be total sample #; individual bat #s not stated, did not assume different samples came from different bats; total viruses found not explicitly stated - assumed to be total novel viruses described","Drexler, Jan Felix, Annika Seelen, Victor Max Corman, Adriana Fumie Tateno, Veronika Cottontail, Rodrigo Melim Zerbinati, Florian Gloza-Rausch et al. ""Bats worldwide carry hepatitis E virus-related viruses that form a putative novel genus within the family Hepeviridae.""_Journal of virology_86, no. 17 (2012): 9134-9147.",Molecular,Blood,0,0,0
DR12,1484,NA,Unassigned,Hepeviridae,Hepevirus,Bat hepeviruses,Pygmy Fruit-eating Bat,Phyllostomidae,Artibeus,phaeotis,Artibeus_phaeotis,NA,RT-PCR,blood,0,3,0,NA,0,,"Drexler, J",Bats worldwide carry hepatitis E virus-related viruses that form a putative novel genus within the family Hepeviridae.,2012,fecal and blood specimens; mist nets; feces from plastic sheets under roost sites; blood from wing/tail veins; released; 35 animals found dead in Germany and delivered to centers and 37 from study site in Ghana,2002-2011,2006,wild-caught; already dead,85,3869,0,0,3869,5,5,1,"total bats not explicitly stated; assumed to be total sample #; individual bat #s not stated, did not assume different samples came from different bats; total viruses found not explicitly stated - assumed to be total novel viruses described","Drexler, Jan Felix, Annika Seelen, Victor Max Corman, Adriana Fumie Tateno, Veronika Cottontail, Rodrigo Melim Zerbinati, Florian Gloza-Rausch et al. ""Bats worldwide carry hepatitis E virus-related viruses that form a putative novel genus within the family Hepeviridae.""_Journal of virology_86, no. 17 (2012): 9134-9147.",Molecular,Blood,0,0,0
DR12,1485,NA,Unassigned,Hepeviridae,Hepevirus,Bat hepeviruses,Thomas's Fruit-eating Bat,Phyllostomidae,Artibeus,watsoni,Artibeus_watsoni,NA,RT-PCR,blood,0,6,0,NA,0,,"Drexler, J",Bats worldwide carry hepatitis E virus-related viruses that form a putative novel genus within the family Hepeviridae.,2012,fecal and blood specimens; mist nets; feces from plastic sheets under roost sites; blood from wing/tail veins; released; 35 animals found dead in Germany and delivered to centers and 37 from study site in Ghana,2002-2011,2006,wild-caught; already dead,85,3869,0,0,3869,5,5,1,"total bats not explicitly stated; assumed to be total sample #; individual bat #s not stated, did not assume different samples came from different bats; total viruses found not explicitly stated - assumed to be total novel viruses described","Drexler, Jan Felix, Annika Seelen, Victor Max Corman, Adriana Fumie Tateno, Veronika Cottontail, Rodrigo Melim Zerbinati, Florian Gloza-Rausch et al. ""Bats worldwide carry hepatitis E virus-related viruses that form a putative novel genus within the family Hepeviridae.""_Journal of virology_86, no. 17 (2012): 9134-9147.",Molecular,Blood,0,0,0
DR12,1486,NA,Unassigned,Hepeviridae,Hepevirus,Bat hepeviruses,Chestnut Short-tailed Bat,Phyllostomidae,Carollia,castanea,Carollia_castanea,NA,RT-PCR,feces,0,11,0,NA,0,,"Drexler, J",Bats worldwide carry hepatitis E virus-related viruses that form a putative novel genus within the family Hepeviridae.,2012,fecal and blood specimens; mist nets; feces from plastic sheets under roost sites; blood from wing/tail veins; released; 35 animals found dead in Germany and delivered to centers and 37 from study site in Ghana,2002-2011,2006,wild-caught; already dead,85,3869,0,0,3869,5,5,1,"total bats not explicitly stated; assumed to be total sample #; individual bat #s not stated, did not assume different samples came from different bats; total viruses found not explicitly stated - assumed to be total novel viruses described","Drexler, Jan Felix, Annika Seelen, Victor Max Corman, Adriana Fumie Tateno, Veronika Cottontail, Rodrigo Melim Zerbinati, Florian Gloza-Rausch et al. ""Bats worldwide carry hepatitis E virus-related viruses that form a putative novel genus within the family Hepeviridae.""_Journal of virology_86, no. 17 (2012): 9134-9147.",Molecular,Feces,0,0,0
DR12,1487,NA,Unassigned,Hepeviridae,Hepevirus,Bat hepeviruses,Chestnut Short-tailed Bat,Phyllostomidae,Carollia,castanea,Carollia_castanea,NA,RT-PCR,blood,0,18,0,NA,0,,"Drexler, J",Bats worldwide carry hepatitis E virus-related viruses that form a putative novel genus within the family Hepeviridae.,2012,fecal and blood specimens; mist nets; feces from plastic sheets under roost sites; blood from wing/tail veins; released; 35 animals found dead in Germany and delivered to centers and 37 from study site in Ghana,2002-2011,2006,wild-caught; already dead,85,3869,0,0,3869,5,5,1,"total bats not explicitly stated; assumed to be total sample #; individual bat #s not stated, did not assume different samples came from different bats; total viruses found not explicitly stated - assumed to be total novel viruses described","Drexler, Jan Felix, Annika Seelen, Victor Max Corman, Adriana Fumie Tateno, Veronika Cottontail, Rodrigo Melim Zerbinati, Florian Gloza-Rausch et al. ""Bats worldwide carry hepatitis E virus-related viruses that form a putative novel genus within the family Hepeviridae.""_Journal of virology_86, no. 17 (2012): 9134-9147.",Molecular,Blood,0,0,0
DR12,1488,NA,Unassigned,Hepeviridae,Hepevirus,Bat hepeviruses,Seba's Short-tailed Bat,Phyllostomidae,Carollia,perspicillata,Carollia_perspicillata,NA,RT-PCR,feces,0,207,0,NA,0,,"Drexler, J",Bats worldwide carry hepatitis E virus-related viruses that form a putative novel genus within the family Hepeviridae.,2012,fecal and blood specimens; mist nets; feces from plastic sheets under roost sites; blood from wing/tail veins; released; 35 animals found dead in Germany and delivered to centers and 37 from study site in Ghana,2002-2011,2006,wild-caught; already dead,85,3869,0,0,3869,5,5,1,"total bats not explicitly stated; assumed to be total sample #; individual bat #s not stated, did not assume different samples came from different bats; total viruses found not explicitly stated - assumed to be total novel viruses described","Drexler, Jan Felix, Annika Seelen, Victor Max Corman, Adriana Fumie Tateno, Veronika Cottontail, Rodrigo Melim Zerbinati, Florian Gloza-Rausch et al. ""Bats worldwide carry hepatitis E virus-related viruses that form a putative novel genus within the family Hepeviridae.""_Journal of virology_86, no. 17 (2012): 9134-9147.",Molecular,Feces,0,0,0
DR12,1489,NA,Unassigned,Hepeviridae,Hepevirus,Bat hepeviruses,Seba's Short-tailed Bat,Phyllostomidae,Carollia,perspicillata,Carollia_perspicillata,NA,RT-PCR,blood,0,13,0,NA,0,,"Drexler, J",Bats worldwide carry hepatitis E virus-related viruses that form a putative novel genus within the family Hepeviridae.,2012,fecal and blood specimens; mist nets; feces from plastic sheets under roost sites; blood from wing/tail veins; released; 35 animals found dead in Germany and delivered to centers and 37 from study site in Ghana,2002-2011,2006,wild-caught; already dead,85,3869,0,0,3869,5,5,1,"total bats not explicitly stated; assumed to be total sample #; individual bat #s not stated, did not assume different samples came from different bats; total viruses found not explicitly stated - assumed to be total novel viruses described","Drexler, Jan Felix, Annika Seelen, Victor Max Corman, Adriana Fumie Tateno, Veronika Cottontail, Rodrigo Melim Zerbinati, Florian Gloza-Rausch et al. ""Bats worldwide carry hepatitis E virus-related viruses that form a putative novel genus within the family Hepeviridae.""_Journal of virology_86, no. 17 (2012): 9134-9147.",Molecular,Blood,0,0,0
